"","...1","Region","Date","NA.","Population","HPI","S_Unf","HR","CPI","GRP_pc","HR_pc","BP","PI_Roads_Materials","Price_m2_fm","Price_m2_sm","Materials_pi","N_of_Credits","Avg_IR","Avg_Sum_of_credit","Avg_Duration_of_Credit","Mortgage_Debt","Usage","Usage_ratio","S_unf_redone"
"11","11","Алтайский край",2004-07-01,"11",2567914.70437752,118.815118644029,15692.3630865763,2141.46321871263,112.654804546805,35986.4782449171,0.000833913904883654,10561.5120703835,5.70125000000002,13477.8300000029,13864.9100000027,4.23999999999998,506,14.3166666666667,1450.66666666667,16.9333333333333,18622.3333333333,50.56,"Low usage",684.391644711827
"12","12","Алтайский край",2004-10-01,"12",2559995.47098743,120.853185651562,18737.9682135585,2127.80008861859,113.626236497228,36181.7247275939,0.000831089355409092,11118.6473134251,7.15500000000002,14061.560000003,14945.9400000028,4.10190476190475,581,14.4066666666667,1739.33333333333,16.1666666666667,45232,51.64,"Low usage",697.770780369054
"13","13","Алтайский край",2005-01-01,"13",2552188.91652474,121.955167518831,8280.31281745694,2107.83217476487,115.048579876058,35850.6659793956,0.000825753877713905,11721.8281076039,2.92111111111112,14962.2800000031,16072.0000000028,3.42749999999999,1003,14.72,780.333333333333,17.9,9298,59.81,"High usage",699.747839143063
"14","14","Алтайский край",2005-04-01,"14",2543962.72812977,123.921893258206,1046.32553203423,2113.11213931743,115.314085277167,36199.5392542383,0.000830559169954729,12241.9651822337,1.37666666666668,15567.4300000032,17044.2200000029,0.711500000000001,664,13.3133333333333,1739.33333333333,15.3,42883.6666666667,61,"High usage",681.83952699544
"15","15","Алтайский край",2005-07-01,"15",2535316.90580251,126.753362869687,-2963.99364270961,2143.63998227626,114.422752700554,37228.344552122,0.000845505232134254,12679.0585373147,6.13777777777779,16648.3500000032,17615.530000003,2.58125,506,14.59,1127,19.2,14347,59.64,"High usage",644.045843926184
"16","16","Алтайский край",2005-10-01,"16",2526251.44954296,130.449576353274,-3750.64470677457,2199.41570364137,112.37458214622,38937.0818730468,0.000870592064251408,13033.1081728468,1.8111111111111,17582.4900000032,18454.420000003,0.850749999999977,632,14.2666666666667,1041.33333333333,18.7333333333333,14347,58,"Low usage",586.366789935298
"17","17","Алтайский край",2006-01-01,"17",2516766.35935112,135.010533708968,-1313.62766016068,2280.43930341275,109.169573614164,41325.7512170125,0.000905819666306868,13304.1140888301,9.02111111111111,18294.9900000034,16496.2600000031,3.1271794871795,1554,14.1966666666667,1108.33333333333,19.2,17406,59.64,"High usage",508.802365022779
"18","18","Алтайский край",2006-04-01,"18",2507669.77953393,140.474703167658,420.946222549781,2376.6730219562,107.247740755676,43636.345926451,0.000947435487490213,13764.0708196913,16.4188888888889,19601.8100000035,17392.5600000032,5.75948717948717,2294,14.72,1285.66666666667,15.5,33817,57,"Low usage",508.571649048659
"19","19","Алтайский край",2006-07-01,"19",2498961.7100914,146.842084729345,1453.07694135682,2488.11685927171,106.609083570756,45868.8660013625,0.000995439527800882,14412.9783654304,8.92777777777781,21480.7700000036,19105.2600000034,3.67128205128206,664,14.46,2455,17.9333333333333,42883.6666666667,57,"Low usage",585.674642012936
"20","20","Алтайский край",2006-10-01,"20",2490642.15102352,154.112678394028,1782.76449626044,2614.77081535928,107.253602059403,48023.3114417467,0.00104983178723942,15250.8367260475,1.89333333333333,25062.0200000037,23847.3200000034,1.71000000000002,584,14.5633333333333,1108.33333333333,16.3666666666667,16318.3333333333,57,"Low usage",740.111343915612
"21","21","Алтайский край",2007-01-01,"21",2482711.1023303,162.286484161707,1410.00888726063,2756.63489021892,109.181296221619,50099.6822476039,0.00111061226580609,16277.6459015425,4.01888888888888,29332.8500000038,31156.7200000036,2.72794871794872,1132,14.1966666666667,2349,16.9333333333333,32300.3333333333,55,"Low usage",971.881754756685
"22","22","Алтайский край",2007-04-01,"22",2475663.84192089,162.953412804096,1145.14308875706,2839.5265640752,110.943855397858,51702.5036786245,0.00114712477748301,17411.3112111234,2.13666666666667,32408.1500000039,32851.6500000036,4.29948717948717,351,14.4033333333333,1087,16.1666666666667,8456.33333333333,57,"Low usage",1124.07721719044
"23","23","Алтайский край",2007-07-01,"23",2469500.36979529,156.113464321194,988.167100749727,2863.44583692813,112.541279588119,52831.7757348087,0.0011593693222702,18651.8326547903,2.76888888888891,34272.9900000039,33629.5800000037,1.73333333333335,383,12.5966666666667,1087,14.8333333333333,28840.6666666667,55,"Low usage",1196.69773121687
"24","24","Алтайский край",2007-10-01,"24",2464220.6859535,141.766638713001,939.080923238626,2828.3927087777,113.973568792403,53487.4984161564,0.00114734590016857,19999.2102325431,11.01,35027.970000004,35648.7200000038,4.77461538461539,748,14.2666666666667,1387.66666666667,16.8333333333333,39963.3333333333,51,"Low usage",1189.74329683599
"25","25","Алтайский край",2008-01-01,"25",2459824.79039552,119.912935979518,997.884556223761,2734.36717962392,115.240723010711,53669.6717226677,0.00111105451117743,21453.4439443819,8.29000000000001,37569.0100000041,36759.4400000038,5.43742857142857,742,14.5633333333333,1356,15.4666666666667,41341.6666666667,55,"Low usage",1103.21391404779
"26","26","Алтайский край",2008-04-01,"26",2455518.51601412,103.666280494317,1037.40818692898,2744.21009611283,115.743295493749,53372.7577191732,0.00111725612718465,22827.3598513645,9.42222222222222,37531.2600000041,35661.9200000038,8.13000000000002,918,14.46,1212.33333333333,16.1666666666667,32376.3333333333,51,"Low usage",1042.47259531339
"27","27","Алтайский край",2008-07-01,"27",2451301.86280929,93.0266722573993,1057.6518153543,2857.92145824444,115.481286241519,52596.7564056729,0.00116595074818989,24120.9579534912,4.04444444444442,37579.3600000042,34559.5500000038,5.76514285714286,748,14.46,1040.66666666667,15.6,28399.3333333333,57,"Low usage",1007.5193406328
"28","28","Алтайский край",2008-10-01,"28",2447174.83078104,87.9941112687642,1058.61544149971,3075.50126601875,114.45469525402,51341.6677821669,0.00125713837419385,25334.2382507617,-6.58555555555559,36233.8800000042,33102.610000004,-0.66828571428573,403,13.9266666666667,1462.33333333333,12.8,22643.6666666667,59,"Low usage",998.354150006015
"29","29","Алтайский край",2009-01-01,"29",2443137.41992937,88.5685975284117,1040.2990653652,3396.94951943576,112.663522531253,49607.4918486551,0.00139081900519588,26467.2007431762,-3.64750000000001,35309.9500000043,32807.2100000039,-3.57294117647058,500,14.51,1152,15.6,28840.6666666667,49,"Low usage",1014.97702343304
"30","30","Алтайский край",2009-04-01,"30",2439831.48761695,89.7069530209059,1004.73288876612,3565.14901302825,111.133644429645,48693.766165425,0.00146133454661418,27406.3054428715,-5.65625000000001,33111.1000000043,30559.9400000041,-1.8905882352941,744,15.9133333333333,1087.66666666667,14.9666666666667,28115.3333333333,55,"Low usage",1003.51536343063
"31","31","Алтайский край",2009-07-01,"31",2437257.03384379,91.4091777462469,951.916911702468,3580.09974679624,109.865060949196,48600.4907324765,0.00146868499844566,28151.5523498475,3.11999999999998,32297.7300000044,28651.1200000041,0.945294117647052,1094,14.3766666666667,850,12.9,27862.6666666667,49,"Low usage",963.969169998794
"32","32","Алтайский край",2009-10-01,"32",2435414.05860987,93.6752717044344,881.851134174242,3441.80172073971,108.857772089906,49327.6655498095,0.00141287036069215,28702.9414641042,0.686249999999973,31748.3300000044,27828.440000004,0.319705882352949,2118,14.2766666666667,846,13.7333333333333,28039.6666666667,55,"Low usage",896.338443137531
"33","33","Алтайский край",2010-01-01,"33",2434302.56191521,96.5052348954686,794.535556181417,3150.25493485866,108.111777851776,50875.2906174242,0.00129389063335277,29060.4727856417,-0.637500000000017,33525.0700000045,29604.2400000043,-0.0513513513513288,1700,14.07,924.333333333333,12.8,28299.3333333333,51,"Low usage",800.62318284684
"34","34","Алтайский край",2010-04-01,"34",2432442.93847126,98.9551262136948,733.315102512342,2960.33424656278,107.416669015814,52127.351030973,0.00121698384519275,29115.2961999999,-0.9375,33321.7500000044,30091.4700000041,2.2872972972973,2701,13.19,857.333333333333,13.0666666666667,28794,51,"Low usage",733.607805591827
"35","35","Алтайский край",2010-07-01,"35",2429835.18827802,101.024945659113,698.189773167015,2872.03965585205,106.772445582019,53083.8467904559,0.0011821499962104,28867.4117071789,1.52999999999997,33386.8300000045,30504.1900000041,1.15783783783785,3128,13.4133333333333,876,12.8666666666667,29397.3333333333,55,"Low usage",695.292311372493
"36","36","Алтайский край",2010-10-01,"36",2426479.31133549,102.714693231723,689.159568145411,2885.37116272647,106.179107550391,53744.777895873,0.00118938908640604,28316.8193071788,1.685,33386.1400000044,31642.1400000042,0.881351351351341,4888,12.8333333333333,838.666666666667,12.3666666666667,30688.3333333333,57,"Low usage",685.676700188836
"37","37","Алтайский край",2011-01-01,"37",2422375.30764368,104.024368931525,706.224487447556,3000.32876718604,105.636654920931,54110.1443472242,0.00123870111578,27463.5189999993,7.86500000000001,31532.1500000045,33505.2700000042,3.00999999999999,2907,12.6866666666667,914.333333333333,13.4666666666667,31219,55,"Low usage",704.760972040856
"38","38","Алтайский край",2011-04-01,"38",2418726.78310948,105.510491638836,722.120660190405,3114.98030209545,105.417011900774,54499.3503270257,0.00128781602170015,26871.5872771277,0.690000000000012,31685.8200000046,33675.5800000043,1.20709677419356,4668,12.1633333333333,914.333333333333,13.4333333333333,32865.3333333333,55,"Low usage",722.050291965322
"39","39","Алтайский край",2011-07-01,"39",2415533.73773289,107.173061353655,736.848086373982,3229.32576745468,105.520178489921,54912.3958352775,0.0013367338041668,26541.024138564,2.69249999999998,32169.5300000046,34643.8200000042,2.39193548387097,5400,11.78,937,12.3,34596.3333333333,57,"Low usage",737.544659962231
"40","40","Алтайский край",2011-10-01,"40",2412796.17151393,109.012078075983,750.406765998263,3343.36516326375,105.946154688372,55349.2808719795,0.00138545446317941,26471.8295843081,3.35249999999998,32237.0100000045,36468.3900000042,1.32193548387096,7247,11.4866666666667,922.333333333333,12.2,37552,56,"Low usage",751.244076031585
"41","41","Алтайский край",2012-01-01,"41",2410514.08445258,111.027541805821,762.796699063248,3457.09848952264,106.694940496126,55810.0054371317,0.00143397799873801,26664.00361436,0.706666666666692,32481.5000000046,39272.3100000044,1.94775000000003,4619,12.09,1002,12.6,39402,48.72,"Low usage",763.148540173383
"42","42","Алтайский край",2012-04-01,"42",2408287.615847,112.530710575427,754.633992664757,3594.15242421713,107.164478620777,56459.2655512763,0.00149228442605908,27112.0677806367,0.783333333333317,34741.1100000048,41115.1800000045,0.372249999999994,6061,12.1833333333333,1041.33333333333,13.1333333333333,42416.6666666667,52.5,"Low usage",754.650909760749
"43","43","Алтайский край",2012-07-01,"43",2406116.76569721,113.521584384803,725.918646802789,3754.52696734723,107.354769062325,57297.0612144132,0.00156037374514235,27816.0220831381,-0.297499999999985,35199.8500000046,42383.5500000045,1.12224999999999,6769,12.4033333333333,1053.33333333333,13.0666666666667,44709.6666666667,58.15,"Low usage",725.751184793681
"44","44","Алтайский край",2012-10-01,"44",2404001.53400319,114.000163233948,676.650661477321,3938.22211891293,107.265811820771,58323.3924265425,0.00163824595598847,28775.8665218643,1.05416666666667,35508.3500000051,43967.3900000046,1.66975000000001,8431,12.7633333333333,1096.66666666667,13.8333333333333,49066.6666666667,59.68,"High usage",676.44936527218
"45","45","Алтайский край",2013-01-01,"45",2401941.92076495,113.966447122863,606.83003668835,4145.23787891423,106.897606896113,59538.259187664,0.0017259010585964,29991.6010968152,0.952857142857141,36837.8800000049,46771.2900000047,1.33999999999997,5019,13.0766666666667,1151.66666666667,13.8666666666667,51881.3333333333,45.54,"Low usage",606.745451196246
"46","46","Алтайский край",2013-04-01,"46",2399841.70716367,113.510381829283,539.445772098068,4267.54903134905,106.747282167805,60334.4635475915,0.00177830430925937,30744.8504880694,1.01000000000002,38627.770000005,44633.4700000048,1.5926530612245,7057,12.8633333333333,1151.33333333333,13.3,55938.3333333333,46.58,"Low usage",539.441705087373
"47","47","Алтайский край",2013-07-01,"47",2397700.89319935,112.63196735321,474.497867706476,4305.15557621739,106.814837635846,60712.0055063249,0.00179545570797709,31035.6146956269,3.19499999999999,39495.2500000051,44796.5100000048,2.07673469387755,7459,12.56,1192.33333333333,13.4,59634.6666666667,50.94,"Low usage",474.538126945561
"48","48","Алтайский край",2013-10-01,"48",2395519.478872,111.331203694642,411.986323513573,4258.05751351925,107.100273300236,60670.8850638643,0.00177735525474899,30863.8937194876,1.66357142857144,40334.990000005,46123.7400000047,0.583877551020436,8928,12.36,1249.66666666667,13.5666666666667,63655.3333333333,53.34,"Low usage",412.03471677081
"49","49","Алтайский край",2014-01-01,"49",2393297.46418161,109.608090853581,351.911139519359,4126.25484325462,107.603589160975,60211.1022202096,0.00172400294957643,30229.6875596515,0.567142857142841,40747.5600000052,45835.3400000048,0.13792452830188,6044,12.37,1236.66666666667,13.5666666666667,67534.3333333333,51.95,"Low usage",351.93147456312
"50","50","Алтайский край",2014-04-01,"50",2391344.8726328,107.891609375724,306.956610114985,4015.03183784692,108.539479840881,59641.0064962654,0.00167899186692737,30103.7260718564,-0.255714285714291,41814.8800000052,46681.9200000048,0.441132075471685,7165,12.38,1282.66666666667,13.6666666666667,71876.3333333333,52.82,"Low usage",306.957587854795
"51","51","Алтайский край",2014-07-01,"51",2389661.70422559,106.181759261071,277.122735300449,3924.38849729613,109.907945339953,58960.5978920317,0.00164232200680303,30486.0092561022,0.53214285714283,42426.4600000051,47642.7800000049,0.281132075471703,7392,12.5366666666667,1314.33333333333,13.9666666666667,76050.3333333333,55.49,"Low usage",277.113056645836
"52","52","Алтайский край",2014-10-01,"52",2388247.95895998,104.478540509623,262.409515075752,3854.32482160226,111.708985658191,58169.8764075085,0.00161399336920242,31376.537112389,2.53357142857142,42771.6700000054,47889.750000005,2.01396226415092,8311,12.7666666666667,1295,14.0666666666667,78966.3333333333,55,"Low usage",262.397880936242
"53","53","Алтайский край",2015-01-01,"53",2387103.63683595,102.78195312138,262.816949440894,3804.8408107653,113.942600795595,57268.8420426958,0.00159400595412591,32775.3096407167,2.77499999999999,44678.7300000053,47223.610000005,2.73477272727271,3714,15,1093.66666666667,12.9666666666667,79297,74.31,"High usage",262.812060726013
"54","54","Алтайский край",2015-04-01,"54",2385729.25325196,101.234536917531,260.28914341145,3774.70688212439,114.843006532318,56814.945190916,0.00158225144185473,33683.094795761,1.17857142857146,44592.4100000054,45279.6600000051,0.750227272727273,4573,13.76,1137.33333333333,12.6,80013,78.5,"High usage",260.288908351516
"55","55","Алтайский край",2015-07-01,"55",2384124.808208,99.8362918980749,254.826096987445,3763.92303567952,114.410202868362,56808.1858521693,0.00157872983238964,34099.8925775219,1.08928571428572,44301.0800000055,43817.3500000053,1.36181818181818,6202,13.36,1170.66666666667,13.1333333333333,82145,79.06,"High usage",254.828423812751
"56","56","Алтайский край",2015-10-01,"56",2382290.30170407,98.5872180630131,246.42781016888,3772.4892714307,112.644189803724,57248.5640264556,0.0015834411257301,34025.7029859995,0.604285714285695,44134.7100000056,43617.6800000054,1.9675,8390,13.0533333333333,1179,13.7333333333333,87784.6666666667,68.34,"High usage",246.430607109718
"57","57","Алтайский край",2016-01-01,"57",2380225.73374018,97.4873154123452,235.094282955728,3800.40558937791,109.544967338407,58136.0797137749,0.00159638532187673,33460.5260211936,0.153333333333336,46690.3900000057,43737.7900000052,-0.215116279069761,5816,12.8,1168.33333333333,13.4666666666667,94851.6666666667,49.09,"Low usage",235.095458242417
"58","58","Алтайский край",2016-04-01,"58",2378019.21305855,96.8644281871398,234.28315888885,3908.20988080562,106.967291416917,58772.623334747,0.00164325865553546,32553.2088267938,-3.68166666666667,45127.740000006,42582.1300000055,0.482790697674432,6513,13.1833333333333,1143,13.5333333333333,97371.3333333333,52.53,"Low usage",234.28321539853
"59","59","Алтайский край",2016-07-01,"59",2375670.73965918,96.7185563873972,243.994437968247,4095.90214571384,104.911162039255,59158.1948893719,0.00172406112670651,31303.7514027999,2.18666666666667,45088.5800000059,41673.8800000054,0.323023255813936,6936,12.98,1182.66666666667,13.2333333333333,66083.3333333333,58.94,"Low usage",243.993878578058
"60","60","Алтайский край",2016-10-01,"60",2373180.31354207,97.0497000131171,264.228120193944,4363.48238410255,103.376579205421,59292.7943776496,0.00183879273539,29712.1537492119,2.09583333333332,45477.7000000058,41119.7000000054,1.19906976744186,7794,12.4766666666667,1189.66666666667,13.6,102.333333333333,55.96,"Low usage",264.227447780999
"61","61","Алтайский край",2017-01-01,"61",2370547.93470722,97.8578590642997,294.984205565888,4710.95059597177,102.363542915415,59176.4217995801,0.00198745348158644,27778.4158660298,-1.36999999999999,41063.5200000061,41054.3100000058,-0.0872972972972974,5678,11.9833333333333,1178.66666666667,13.6,103.333333333333,44.89,"Low usage",294.983923007355
"62","62","Алтайский край",2017-04-01,"62",2367547.80929039,98.8779790590528,357.612957489419,4950.75764233074,101.828911233246,59217.4037400836,0.00209110313863883,27389.150366345,2.64399999999999,40153.3100000061,40507.4100000057,1.49810810810808,7952,11.34,1239,13.8,105.333333333333,49.17,"Low usage",357.612943894955
"63","63","Алтайский край",2017-07-01,"63",2364179.93729159,100.110059997376,452.114375964482,5082.90352317947,101.772684158916,59415.74019916,0.00214974170654886,28544.3572501574,3.52999999999999,40600.900000006,41104.6800000057,0.752702702702706,8679,10.7266666666667,1261.66666666667,13.8333333333333,108.666666666667,55.61,"Low usage",452.114510443801
"64","64","Алтайский край",2017-10-01,"64",2360444.3187108,101.554101879271,578.488460991132,5107.38823851796,102.194861692423,59771.4311768094,0.00216336918531618,31244.0365174669,1.42899999999999,40877.0300000062,41292.5700000057,0.666216216216199,11367,9.92,1310.33333333333,14.0333333333333,113,52.52,"Low usage",578.488622653893
"65","65","Алтайский край",2018-01-01,"65",2356340.95354805,103.210104704735,736.735212569315,5024.21178834622,103.095443833768,60284.4766730319,0.00213198557493992,35488.1881682737,-0.74545454545455,41918.9200000063,42311.2200000059,1.35054054054055,8692,9.89,1351,14.2666666666667,117.333333333333,49,"Low usage",736.735280525229
"66","66","Алтайский край",2018-04-01,"66",2352195.22606373,104.976463953027,861.339828173751,4973.25649293903,103.681499156799,60913.590650712,0.00211426861976802,38076.9735612869,2.08727272727275,42257.1900000063,42565.360000006,1.58594594594592,10733,9.69666666666667,1360.33333333333,14.5333333333333,123.333333333333,52.81,"Low usage",861.339831463673
"67","67","Алтайский край",2018-07-01,"67",2348007.13625784,106.853179624146,952.302307804467,4954.52235229639,103.953027661516,61658.7731098499,0.00211021831979909,39010.3926965064,1.76545454545452,43435.7500000064,43213.5700000058,2.89351351351351,10714,9.54,1409,14.7,129.333333333333,57.6,"Low usage",952.302275469225
"68","68","Алтайский край",2018-10-01,"68",2343776.68413039,108.840251718092,1009.62265146144,4968.00936641831,103.910029347917,62520.0240504454,0.00211983467503431,38288.4455739324,3.52727272727272,44205.6300000063,44219.0500000059,0.378378378378372,12431,9.68333333333333,1455,14.8666666666667,134.666666666667,55.16,"Low usage",1009.62261254188
"69","69","Алтайский край",2019-01-01,"69",2339503.86968138,110.937680234865,1033.30085914466,5013.71753530479,103.552504216004,63497.3434724987,0.00214311768547246,35911.1321935648,6.67454545454548,44653.6500000061,45565.5900000058,3.8651612903226,8422,10.2566666666667,1504.66666666667,15.3666666666667,141,51.61,"Low usage",1033.30084268165
"70","70","Алтайский край",2019-04-01,"70",2335118.39602923,112.061579547629,1039.0877985614,5053.30978873746,103.416492476838,64341.1491150956,0.00216400441959663,34630.9499639918,-4.1109090909091,45904.7700000065,46272.930000006,0.220000000000013,8614,10.5933333333333,1499,16.1333333333333,146,58.81,"Low usage",1039.0877976649
"71","71","Алтайский край",2019-07-01,"71",2330620.26317393,112.211949656382,1026.98346971164,5086.78612671633,103.501994130417,65051.4409782363,0.00218249487740553,34447.8988852134,-1.70909090909089,47102.5800000065,46868.4300000062,-0.764516129032245,9340,10.1033333333333,1519,16.2666666666667,147.333333333333,65.09,"High usage",1026.98347749163
"72","72","Алтайский край",2019-10-01,"72",2326009.47111548,111.388790561125,996.987872595398,5114.14654924139,103.809009176742,65628.2190619206,0.00219858905890058,35361.9789572296,1.16636363636364,48839.8500000064,47753.730000006,1.16806451612904,11677,9.42,1541.66666666667,16.1333333333333,149.666666666667,59.37,"Low usage",996.987882161837
"73","73","Алтайский край",2020-01-01,"73",2321286.0198539,109.592102261859,949.101007212675,5135.39105631265,104.337537615813,66071.4833661486,0.0022122869640796,37373.1901800404,-0.178333333333313,48202.4100000063,48204.720000006,0.178947368421049,9021,9.11,1594.33333333333,16.2,154,57,"Low usage",949.101011675526
"74","74","Алтайский край",2020-04-01,"74",2317743.43140771,108.244586037409,913.185858175646,5151.32443661609,104.733933945116,66403.9315943196,0.0022225603929652,38881.5985971485,-0.174166666666665,48781.5700000064,47336.5500000061,-0.0792105263158049,9309,8.24,1582,15.9,158.333333333333,63.25,"High usage",913.185858810793
"75","75","Алтайский край",2020-07-01,"75",2315381.70577691,107.346241887775,889.24242548431,5161.94669015172,104.998198164652,66625.5637464336,0.00222940934555482,39887.2042085539,0.580000000000027,49870.2000000066,50722.4500000062,0.453684210526305,14386,7.53333333333333,1707.66666666667,16.5333333333333,167.333333333333,68.79,"High usage",889.242423567638
"76","76","Алтайский край",2020-10-01,"76",2314200.84296152,106.897069812959,877.270709138643,5167.25781691953,105.13033027442,66736.3798224906,0.00223283382184913,40390.0070142566,0.744166666666658,51522.5400000065,53519.8300000061,3.19157894736841,17162,7.53333333333333,1739.66666666667,16.5,175.666666666667,59.95,"High usage",877.27070594606
"77","77","Амурская область",2002-01-01,"77",913254.980166243,108.796880658687,363399.501446958,1540.47804720871,113.790554082355,50428.7866824714,0.00168696965120294,6945.27980546519,0.884444444444441,9859.88000000256,6233.60000000206,2.45249999999999,517,14.8266666666667,838.666666666667,12.9,18068.6666666667,60.46,"High usage",296.075068078837
"78","78","Амурская область",2002-04-01,"78",912505.388099744,110.266128395212,335248.500868175,1530.68682832522,113.982332449413,50437.1120094825,0.00167754567256739,7411.96788327899,2.15444444444444,10071.8700000026,6374.74000000211,3.26949999999999,517,14.59,1108.33333333333,17.9666666666667,6796,59.81,"High usage",294.853840847302
"79","79","Амурская область",2002-07-01,"79",911006.203966746,113.204623868262,278946.499710609,1511.10439055824,114.365889183528,50453.7626635048,0.00165869771529515,8345.3440389066,3.48111111111112,10714.0900000027,6820.19000000213,1.32200000000002,621,14.12,1450.66666666667,15.0333333333333,27869.3333333333,60.46,"High usage",292.411386384231
"80","80","Амурская область",2002-10-01,"80",908757.42776725,117.612367077837,194493.497974261,1481.73073390776,114.941224284701,50478.7386445382,0.00163042577938703,9745.40827234802,3.68111111111111,10833.4500000026,7165.53000000203,1.90600000000001,517,14.2666666666667,1108.33333333333,17.4666666666667,9206,59.58,"High usage",288.747704689624
"81","81","Амурская область",2003-01-01,"81",905759.059501254,123.489358023938,81889.4956591307,1442.56585837379,115.708337752931,50512.0399525828,0.00159272986484317,11612.1605836032,4.74444444444447,10972.2700000027,7614.92000000216,3.15499999999999,609,14.1966666666667,1127,16.1666666666667,9324.66666666667,59.58,"High usage",283.862795763482
"82","82","Амурская область",2003-04-01,"82",902673.688394353,127.564411192803,4201.53646942643,1418.67356481068,115.947848039051,50912.6511245059,0.00157182728252167,12791.9932746639,2.14000000000001,11423.5500000029,8256.19000000225,2.81849999999999,1554,14.59,2561.33333333333,17.4,32376.3333333333,60.46,"High usage",277.803713887631
"83","83","Амурская область",2003-07-01,"83",899501.314446545,129.837526584432,-38570.3795948512,1410.05385321843,115.659755143059,51680.5721603074,0.00156771803242374,13284.9063455301,3.18555555555557,12907.650000003,8864.86000000239,3.77374999999998,726,14.59,780.333333333333,18.7333333333333,9373.33333333333,59.64,"High usage",270.570459062074
"84","84","Амурская область",2003-10-01,"84",896241.937657832,130.308704198826,-46426.2525337022,1416.70672359704,114.844059064957,52815.8030599874,0.00158040211454833,13090.8997962017,6.88777777777779,13828.6800000029,9262.14000000229,3.76575000000001,1328,14.46,780.333333333333,18.7333333333333,9340,70,"High usage",262.163031286808
"85","85","Амурская область",2004-01-01,"85",892895.558028213,128.977944035984,-19366.0823471267,1438.63217594652,113.500759804744,54318.343823546,0.00160987952889654,12209.9736266788,3.40666666666667,13804.7100000029,10063.6000000023,5.21119047619045,894,14.4066666666667,780.333333333333,18.7333333333333,9546.33333333333,59.7,"High usage",252.581430561835
"86","86","Амурская область",2004-04-01,"86",889511.182965078,129.046462356453,-702.821333645431,1493.1494865077,112.711136178761,55563.620212795,0.00167744079922897,12057.213708198,2.34777777777778,15855.5900000031,11183.7000000025,4.10880952380951,632,14.59,2468.33333333333,19.0666666666667,40583,44,"Low usage",240.476218047111
"87","87","Амурская область",2004-07-01,"87",886088.812468429,130.514259160234,9563.53050674152,1580.25865528057,112.475188187008,56551.6322277347,0.00178308592554778,12632.6200407593,1.96333333333335,16646.5100000031,11509.2700000025,3.44952380952382,754,14.12,1127,17.4666666666667,17406,59,"Low usage",225.847393742637
"88","88","Амурская область",2004-10-01,"88",882628.446538263,133.381334447326,11432.9731740342,1699.95968226515,112.792915829486,57282.3798683649,0.00192681490785182,13936.1926243627,2.62111111111109,16897.5800000032,11778.2100000026,3.22642857142858,966,13.3133333333333,2561.33333333333,17.8,32376.3333333333,59,"Low usage",208.694957648411
"89","89","Амурская область",2005-01-01,"89",879130.085174582,137.64768821773,4905.50666823251,1852.25256746143,113.664319106194,57755.8631346857,0.00210862774614311,15967.9314590082,2.17222222222225,17595.8200000033,12601.2500000026,3.76690476190475,894,14.1966666666667,1739.33333333333,16.3666666666667,22472.6666666667,59,"Low usage",189.018909764435
"90","90","Амурская область",2005-04-01,"90",875685.906559276,138.023154438799,406.317398619271,1927.86869455536,113.895152774399,58813.0452517336,0.00220241487083287,17114.654409263,3.46777777777778,19252.7100000035,13901.7800000027,4.01190476190479,347,14.6233333333333,1127,17.4,14347,62,"High usage",179.54092670507
"91","91","Амурская область",2005-07-01,"91",872295.910692344,134.507733110534,-2064.59463480553,1926.80806354696,113.485416834102,60453.9262195087,0.00220817628192292,17376.3614751272,4.96333333333331,20653.6700000035,15246.8200000028,2.71000000000001,1765,13.3133333333333,1350.66666666667,18.0666666666667,42947.3333333333,43,"Low usage",180.261008470316
"92","92","Амурская область",2005-10-01,"92",868960.097573788,127.101424232935,-2507.2294320419,1849.07067443621,112.435111285303,62678.506038011,0.00212591197941269,16753.0526566008,4.53888888888888,22813.5200000035,16432.7100000026,4.11142857142859,609,13.3133333333333,780.333333333333,16.4333333333333,14347,44,"Low usage",191.179155060174
"93","93","Амурская область",2006-01-01,"93",865678.467203606,115.804227806002,-921.586993089846,1694.65652722312,110.744236128002,65486.7847072404,0.00195562196330282,15244.7279536837,5.15888888888887,25222.1700000036,20379.5000000029,2.96142857142857,506,14.72,1127,17.7666666666667,6796,53.11,"Low usage",212.295366474643
"94","94","Амурская область",2006-04-01,"94",862516.82817409,108.655658112828,171.82477972731,1616.22825744863,109.44619161388,67947.8710929801,0.00187315147806427,14849.9068910433,4.56444444444442,26517.9600000037,21197.3900000029,2.92547619047618,506,14.72,1450.66666666667,17.3666666666667,32891.3333333333,59.07,"Low usage",226.343704450573
"95","95","Амурская область",2006-07-01,"95",859475.180485239,105.655715153413,773.005886409568,1613.78586511274,108.540977742939,70061.76519523,0.00187850052369513,15568.5894686796,3.28999999999999,26789.2500000039,21579.880000003,2.20285714285716,621,13.3133333333333,1108.33333333333,17.8,9098.66666666667,53,"Low usage",233.324168987964
"96","96","Амурская область",2006-10-01,"96",856553.524137055,106.804398927756,881.956326956929,1687.32935021547,108.028594515177,71828.4670139901,0.00197166910019714,17400.7756865925,2.88888888888889,27179.6600000041,22302.2000000033,2.36261904761906,794,14.6966666666667,2468.33333333333,15.0333333333333,32764,55.19,"Low usage",233.236760086816
