"year","make","model","trim","body","transmission","vin","state","condition","odometer","color","interior","seller","mmr","sellingprice","saledate"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h29cl369695","ga","3.4",25586,"black","black","ford motor credit company,llc pd","11500",11200,"Tue Mar 03 2015 01:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h28cl474695","oh","2.8",34529,"gray","black","ford motor credit company,llc pd","10900",10000,"Tue Mar 03 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k23cl393998","fl","3.2",77671,"gray","black","santander consumer","8100",8900,"Wed Mar 04 2015 01:05:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f24cl354489","pa","4.7",47407,"black","black","ford motor credit company,llc","9225",9300,"Wed Mar 04 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","automatic","1fahp3m28cl353736","mn","4.2",26122,"—","tan","ford motor credit company,llc","11950",12500,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h21cl469046","fl","3.5",69536,"silver","black","santander consumer","8600",9800,"Wed Mar 04 2015 01:05:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f29cl422687","mo","2.6",41334,"silver","black","ford motor credit company,llc","9550",8000,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f24cl327311","nj","3.3",55193,"green","gray","ford motor credit company,llc","8825",8100,"Wed Mar 04 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f29cl429509","ca","4.9",35490,"black","black","ford motor credit company,llc pd","9900",10700,"Thu Mar 05 2015 04:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f27cl469507","fl","3.6",55952,"red","black","santander consumer","8775",9000,"Wed Mar 04 2015 01:05:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","automatic","1fahp3m2xcl394322","ca","2.7",46324,"gray","black","the hertz corporation","10450",10800,"Wed Mar 04 2015 04:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h29cl378008","mi","3.2",64105,"white","gray","jpmorgan chase bank,n.a.","8950",8300,"Thu Mar 05 2015 01:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","automatic","1fahp3m20cl279518","ca","3.4",36686,"black","purple","ford motor credit company,llc pd","11150",12000,"Thu Mar 05 2015 04:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","","1fahp3k25cl300155","co","4.5",41792,"black","black","ford motor credit company,llc pd","9850",10200,"Wed Mar 04 2015 03:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","","1fahp3f22cl351896","pa","3.9",15166,"red","black","ford motor credit company,llc","10900",11200,"Fri Mar 06 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f24cl345839","pa","4.2",30472,"gray","black","ford motor credit company,llc","10150",10000,"Fri Mar 06 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f24cl253727","pa","4.1",31048,"blue","black","ford motor credit company,llc","10100",10100,"Fri Mar 06 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f20cl115490","fl","3.3",58380,"red","black","capital one auto finance","8650",8400,"Wed Mar 04 2015 01:10:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f26cl390247","fl","3.7",54677,"black","black","capital one auto finance","8850",9900,"Wed Mar 04 2015 01:10:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f27cl387597","mo","1.9",58765,"black","black","sutton ford/ge","8625",7800,"Wed Mar 04 2015 02:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","automatic","1fahp3m25cl334609","fl","2.9",57512,"gray","black","the hertz corporation","9625",9600,"Wed Mar 04 2015 01:10:00 GMT-0800 (PST)"
"2012","Ford","Focus","Titanium","Sedan","automatic","1fahp3j23cl389807","ga","3.7",46656,"white","black","wells fargo dealer services","12150",12900,"Thu Mar 05 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h22cl297853","sc","4",34382,"black","beige","east coast volkswagen","10900",11600,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f28cl246828","ny","4.5",45790,"red","black","ford motor credit company,llc","9300",9000,"Wed Mar 04 2015 01:20:00 GMT-0800 (PST)"
"2010","Ford","Focus","SE","Sedan","automatic","1fahp3fn5aw175738","mi","4.4",53123,"silver","tan","jpmorgan chase bank,n.a.","7400",7400,"Thu Mar 05 2015 01:30:00 GMT-0800 (PST)"
"2009","Ford","Focus","SE","Sedan","automatic","1fahp35n39w154948","nc","2.8",48771,"white","gray","primeritus remarketing/dai","7025",6800,"Mon Mar 02 2015 01:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f29el273215","fl","3.9",14909,"—","gray","avis budget group","12450",12200,"Thu Mar 05 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k24el296908","fl","3.9",15397,"—","black","avis budget group","12650",13400,"Thu Mar 05 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k27el257388","ny","5",11490,"red","black","ford motor credit company,llc","12800",12000,"Wed Mar 04 2015 01:20:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f27el257532","nj","4.8",534,"—","black","remarketing by ge/trumark financial credit union","12850",12900,"Wed Mar 04 2015 01:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f25el288598","fl","3.7",17833,"—","black","avis budget group","12300",12500,"Thu Mar 05 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f28el230808","il","4.4",31344,"red","tan","enterprise/ars","11800",12500,"Thu Mar 05 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f2xel314533","fl","3.7",17133,"—","black","avis budget group","12350",12900,"Thu Mar 05 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k26el151126","nc","4.7",37183,"gray","black","avis corporation","11700",11200,"Tue Mar 03 2015 01:15:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f28el151560","fl","1.9",29671,"red","beige","avis corporation","11850",11700,"Tue Mar 03 2015 01:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k24el307602","fl","3.8",20588,"white","gray","avis budget group","12400",12400,"Thu Mar 05 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k29el151119","oh","4",39914,"black","black","avis corporation","11600",11700,"Tue Mar 03 2015 02:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f27el151355","oh","3.8",39658,"red","black","avis corporation","11500",12000,"Tue Mar 03 2015 02:30:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k20dl259868","fl","4.4",17214,"—","black","ford motor credit company,llc","12100",12200,"Thu Mar 05 2015 01:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f22dl326867","tn","3.8",30833,"red","black","ford-lincoln dealer program","10950",11600,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f24dl201692","fl","3.3",48044,"white","black","fox rent a car","10050",10600,"Tue Mar 03 2015 01:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k24cl303824","il","1.9",35841,"silver","gray","ford motor credit company,llc","10200",8600,"Thu Mar 05 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f20cl310019","pa","4.7",21380,"white","black","ford motor credit company,llc","10550",10800,"Wed Mar 04 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f28cl232881","il","3.4",19075,"black","black","ford motor credit company,llc","10750",10000,"Thu Mar 05 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k2xcl283739","pa","3.7",10999,"silver","black","ford motor credit company,llc","11350",10900,"Wed Mar 04 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f27cl312074","il","1.9",20078,"silver","black","ford motor credit company,llc","10700",9100,"Thu Mar 05 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f28cl233237","nj","3.9",16172,"blue","black","ford motor credit company,llc","10850",11000,"Wed Mar 04 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k25cl262796","ca","3.2",56751,"white","black","consolidated asset recovery systems, inc.","9125",9000,"Wed Mar 04 2015 04:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h23cl394298","ca","3.7",48639,"black","black","the hertz corporation","9975",10000,"Wed Mar 04 2015 04:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f20cl394262","ca","3.8",46564,"red","black","the hertz corporation","9275",10000,"Wed Mar 04 2015 04:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f26cl115476","md","4.2",98577,"turquoise","beige","exeter finance corp","6650",7000,"Tue Mar 03 2015 01:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f29cl279904","va","3.9",67715,"silver","black","fiserv","8175",8500,"Wed Mar 04 2015 01:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f27cl310003","pa","4.4",48942,"red","gray","ford motor credit company,llc","9150",10500,"Wed Mar 04 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","automatic","1fahp3m26cl385763","mi","4.5",71438,"silver","black","erhard bmw of farmington hills","8525",9400,"Thu Mar 05 2015 01:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k24cl248582","pa","4.8",50848,"gray","black","ford motor credit company,llc","9400",8900,"Wed Mar 04 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h29cl266194","il","4.1",41996,"white","gray","ford motor credit company,llc","10400",11100,"Thu Mar 05 2015 02:00:00 GMT-0800 (PST)"
"2011","Ford","Focus","SEL","Sedan","","1fahp3hn5bw143838","il","3.4",29179,"gray","black","grossinger toyota north","10150",10600,"Thu Mar 05 2015 02:00:00 GMT-0800 (PST)"
"2011","Ford","Focus","SE","Sedan","automatic","1fahp3fn2bw152144","tx","4",69125,"white","gray","dt credit corporation","6925",7900,"Tue Mar 03 2015 03:00:00 GMT-0800 (PST)"
"2010","Ford","Focus","SE","Sedan","automatic","1fahp3fn8aw163289","tx","3.2",68716,"white","gray","santander consumer","6825",7500,"Wed Mar 04 2015 02:30:00 GMT-0800 (PST)"
"2010","Ford","Focus","SE","Sedan","automatic","1fahp3fn8aw293072","mi","3.4",47486,"white","gray","santander consumer","7575",7000,"Thu Mar 05 2015 01:30:00 GMT-0800 (PST)"
"2010","Ford","Focus","SE","Sedan","automatic","1fahp3fn3aw147453","fl","2",83364,"white","gray","remarketing by ge/coc llc","6325",5900,"Tue Mar 03 2015 03:05:00 GMT-0800 (PST)"
"2010","Ford","Focus","SES","Sedan","automatic","1fahp3gnxaw193098","ca","3.7",76452,"gray","black","wells fargo dealer services","7150",8000,"Thu Mar 05 2015 04:00:00 GMT-0800 (PST)"
"2010","Ford","Focus","SE","Sedan","automatic","1fahp3fn1aw111499","fl","3.6",68505,"red","black","santander consumer","6825",6200,"Wed Mar 04 2015 01:05:00 GMT-0800 (PST)"
"2010","Ford","Focus","SES","Sedan","automatic","1fahp3gn6aw261512","il","3",57926,"black","black","ford motor credit company,llc","8025",8500,"Thu Mar 05 2015 02:00:00 GMT-0800 (PST)"
"2008","Ford","Focus","SES","Coupe","","1fahp33n78w244184","mn","3.9",211111,"—","black","royal credit union","1675",1800,"Wed Mar 04 2015 02:30:00 GMT-0800 (PST)"
"2008","Ford","Focus","SES","Sedan","automatic","1fahp35n78w140680","ca","2.9",90909,"blue","beige","bob baker volkswagen subaru","5250",6700,"Wed Mar 04 2015 04:15:00 GMT-0800 (PST)"
"2008","Ford","Focus","SE","Sedan","automatic","1fahp35n28w137928","pa","3.7",38074,"black","—","remktgedge/td bank/specialty","6450",5000,"Wed Mar 04 2015 01:30:00 GMT-0800 (PST)"
"2008","Ford","Focus","SES","Sedan","automatic","1fahp35n38w180755","fl","1.9",89635,"silver","beige","autonation chevrolet airport","5300",4000,"Tue Mar 03 2015 10:00:00 GMT-0800 (PST)"
"2008","Ford","Focus","SE","Coupe","automatic","1fahp33n18w172401","tx","3.8",93494,"silver","black","dt credit corporation","4575",6300,"Tue Mar 03 2015 03:00:00 GMT-0800 (PST)"
"2007","Ford","Focus","ZX4 SE","Sedan","automatic","1fafp34n97w124424","wi","2.7",100108,"burgundy","gray","dt credit corporation","3375",3100,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2007","Ford","Focus","ZX4 SE","Sedan","automatic","1fafp34n77w359842","fl","1.9",97610,"black","gray","wholesale inc # 2","3450",3400,"Wed Mar 04 2015 01:25:00 GMT-0800 (PST)"
"2007","Ford","Focus","ZX4 SE","Sedan","automatic","1fahp34n67w183875","ca","3.7",163879,"white","gray","800 loan mart","1750",1950,"Thu Mar 05 2015 04:00:00 GMT-0800 (PST)"
"2007","Ford","Focus","ZX3 S","Hatchback","","1fahp31nx7w205381","ca","1.9",114385,"white","gray","credit acceptance corp/vrs/southfield","2775",2300,"Wed Mar 04 2015 04:30:00 GMT-0800 (PST)"
"2006","Ford","Focus","ZX5 SE","Hatchback","","1fafp37nx6w169897","fl","1.9",123197,"gray","black","coggin deland ford","2775",1800,"Tue Mar 03 2015 10:00:00 GMT-0800 (PST)"
"2006","Ford","Focus","ZX4 SES","Sedan","","1fafp34nx6w200120","fl","2.7",114272,"green","gray","autonation cadillac port richey","2475",3000,"Tue Mar 03 2015 10:00:00 GMT-0800 (PST)"
"2006","Ford","Focus","ZXW SES","Wagon","automatic","1fafp36nx6w241635","tx","1.9",127771,"white","gray","dt credit corporation","1925",1500,"Tue Mar 03 2015 03:00:00 GMT-0800 (PST)"
"2006","Ford","Focus","ZX4 SES","Sedan","automatic","1fafp34n16w243986","oh","1.9",130116,"silver","—","dt credit corporation","2275",1900,"Thu Mar 05 2015 01:00:00 GMT-0800 (PST)"
"2005","Ford","Focus","ZX4 SE","Sedan","","1fafp34n05w209116","fl","2.5",103411,"white","beige","autonation ford bradenton","2700",2300,"Tue Mar 03 2015 10:00:00 GMT-0800 (PST)"
"2005","Ford","Focus","ZX4 SE","Sedan","automatic","1fafp34n05w225204","fl","1.9",134541,"red","beige","autonation toyota scion weston","2150",1000,"Tue Mar 03 2015 10:00:00 GMT-0800 (PST)"
"2005","Ford","Focus","ZX3 SES","Hatchback","manual","3fafp31n15r161567","ma","2.9",126225,"black","black","route 6 auto mall kia","2125",1100,"Tue Mar 03 2015 02:00:00 GMT-0800 (PST)"
"2005","Ford","Focus","ZX4 SE","Sedan","automatic","1fafp34n05w101188","fl","1.9",164473,"white","beige","autonation toyota fort myers","1650",1600,"Tue Mar 03 2015 10:00:00 GMT-0800 (PST)"
"2005","Ford","Focus","ZX3 SES","Hatchback","automatic","3fafp31n05r122310","hi","2",60654,"black","black","westlake financial services","4075",2000,"Wed Mar 04 2015 06:35:00 GMT-0800 (PST)"
"2004","Ford","Focus","SE","Sedan","automatic","1fafp34334w107824","wi","1.9",96852,"gray","gray","dt inventory","2000",1000,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2004","Ford","Focus","SE","Sedan","automatic","1fafp34304w204303","tx","2.4",95235,"red","—","tdaf remarketing","2025",2500,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2003","Ford","Focus","SE","Sedan","automatic","1fafp34px3w196065","tx","2.8",124665,"black","silver","dt inventory","1575",1500,"Tue Mar 03 2015 02:30:00 GMT-0800 (PST)"
"2003","Ford","Focus","ZX3 Power Premium","Hatchback","automatic","3fahp31383r130885","ca","2.7",117026,"gray","gray","ideal transportation","1550",2550,"Wed Mar 04 2015 04:30:00 GMT-0800 (PST)"
"2002","Ford","Focus","SE","Wagon","automatic","1fafp36372w157605","mi","1.9",132504,"gold","beige","credit acceptance corp/vrs/southfield","1375",950,"Thu Mar 05 2015 01:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f21el363555","az","4.4",5905,"silver","black","fifth third bank","12700",12600,"Tue Mar 03 2015 03:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f21el287870","ca","2",24277,"white","gray","enterprise vehicle exchange / tra / rental / tulsa","12050",8400,"Tue Mar 03 2015 05:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k29dl247590","tx","4.9",35543,"gray","gray","avis corporation","11100",11000,"Wed Mar 04 2015 02:15:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f29dl275898","pa","4.9",16922,"white","black","ford motor credit company,llc","11650",10300,"Wed Mar 04 2015 01:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f25dl243417","il","4.4",19752,"gray","black","ford motor credit company,llc","11500",11600,"Thu Mar 05 2015 02:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k23dl285770","mi","3.8",36838,"gray","black","avis corporation","11050",10700,"Thu Mar 05 2015 03:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f25dl283254","pa","4.3",26915,"red","black","ford motor credit company,llc","11150",10400,"Wed Mar 04 2015 01:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k23dl303233","il","1.9",35852,"gray","gray","avis corporation","11100",9800,"Thu Mar 05 2015 02:30:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f21dl253099","ne","3.9",55990,"white","black","dtg operations inc","9650",9800,"Thu Mar 05 2015 04:15:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f26dl212791","ca","3.9",59338,"gray","gray","the hertz corporation","9500",9300,"Wed Mar 04 2015 04:30:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","manual","1fadp3k27dl295461","mi","4.7",39202,"black","black","ford motor credit company,llc","10900",11000,"Wed Mar 11 2015 03:00:00 GMT-0700 (PDT)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f21dl273143","co","3.7",51125,"black","black","ars/avis budget group","9900",10800,"Wed Mar 04 2015 03:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f27cl268559","ca","2",101188,"white","gray","enterprise fm exchange/tra/lease","6650",5100,"Tue Mar 03 2015 04:00:00 GMT-0800 (PST)"
"2011","Ford","Focus","SEL","Sedan","automatic","1fahp3hn9bw194095","nc","4.7",72731,"gray","gray","parkway ford lincoln","8025",8600,"Tue Mar 03 2015 01:30:00 GMT-0800 (PST)"
"2004","Ford","Focus","SE","Sedan","automatic","1fafp34z54w139291","nc","1.9",135593,"gray","gray","auction direct usa raleigh llc","1550",1100,"Mon Mar 02 2015 01:00:00 GMT-0800 (PST)"
"2002","Ford","Focus","ZTS","Sedan","automatic","1fafp38302w335111","ga","2.4",138205,"silver","black","gwinnett place honda","1600",2100,"Tue Mar 03 2015 05:00:00 GMT-0800 (PST)"
"2000","Ford","Focus","SE","Sedan","automatic","1fafp3431yw124594","ca","2.1",186820,"black","black","aaero sweet corporation","950",1000,"Wed Mar 04 2015 03:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k28el239496","ca","2",24131,"red","black","enterprise vehicle exchange / tra / rental / tulsa","12250",8400,"Tue Mar 03 2015 05:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f23cl181046","pr","3.2",63178,"gray","black","oriental bank","8450",7800,"Thu Mar 05 2015 03:30:00 GMT-0800 (PST)"
"2006","Ford","Focus","ZX4 SES","Sedan","automatic","1fafp34n96w232430","ca","2.7",121713,"—","gray","jimmie johnson kearny mesa chevrolet","2550",1800,"Tue Mar 03 2015 04:30:00 GMT-0800 (PST)"
