"","Project.Future.Phase","Country","Region.x","Years","Development.Type.y","Development.Status.y","OPEC.Status","Production.x","Production.y","Breakeven.Band","Commercial.Liquids.Remaining.Reserves..million.barrels.","Operating.Costs","expected","id","cs_prod"
"1","ADK Anadarko Basin Other Hz OGS OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.698091849,0.698091849170713,"<$20",2.20922356526281,0,0,1,0.8377102188
"2","ADK Anadarko Basin Other Hz OGS OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",30.96511966,30.9651196583538,"<$20",86.5894990830475,0,0,2,37.9958538108
"3","ADK Anadarko Basin Other Hz OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",1.227515693,1.22751569303667,"<$20",50.5458189570779,0,0,3,39.4688726424
"4","ADK Anadarko Basin Other Hz OGS TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",10.19852981,10.1985298138352,"<$20",29.3944720727394,0,0,4,51.7071084144
"5","ADK Anadarko Basin Other OGS KS (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.049212457,0.0492124566793333,"<$20",0.123479735966288,0,0,5,51.7661633628
"6","ADK Anadarko Basin Other OGS KS","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",30.17470391,30.1747039080919,"<$20",93.2913669958848,0,0,6,87.9758080548
"7","ADK Anadarko Basin Other OGS OK (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.601165035,0.601165035284167,"<$20",27.2827744791391,0,0,7,88.6972060968
"8","ADK Anadarko Basin Other OGS OK","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",37.13479822,37.134798224669,"<$20",133.266632159468,0,0,8,133.2589639608
"9","ADK Anadarko Basin Other OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.098596643,0.0985966430056225,"<$20",4.0166717204891,0,0,9,133.3772799324
"10","ADK Anadarko Basin Other OGS TX","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",15.76901463,15.7690146279968,"<$20",51.2330293997467,0,0,10,152.3000974884
"11","ADK Cana Dry Gas Woodford Hz SHG OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.013216788,0.0132167875,"<$20",2.12644976127716,0,0,11,152.315957634
"12","ADK Cana Wet Gas Woodford Hz SHG OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.893373075,0.893373075,"<$20",49.8772835243361,0,0,12,153.388005324
"13","ADK Cana Wet Gas Woodford Hz SHG OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",8.414482298,8.41448229799278,"<$20",26.5852468416308,0,0,13,163.4853840816
"14","ADK Granite Wash Hz TGS OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.847838513,0.8478385125,"<$20",5.43528958594791,0,0,14,164.5027902972
"15","ADK Granite Wash Hz TGS OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",12.44820094,12.4482009411851,"<$20",37.0783960881341,0,0,15,179.4406314252
"16","ADK Granite Wash Hz TGS TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.014751896,0.0147518962376625,"<$20",0.108321909048531,0,0,16,179.4583337004
"17","ADK Granite Wash Hz TGS TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",10.47361695,10.4736169530213,"<$20",33.7993579033027,0,0,17,192.0266740404
"18","ADK SCOOP Condensate Woodford Hz SHG OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",3.088589525,3.088589525,"<$20",69.6640157825133,0,0,18,195.7329814704
"19","ADK SCOOP Condensate Woodford Hz SHG OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",4.619182525,4.61918252488598,"<$20",12.3679732823138,0,0,19,201.2760005004
"20","ADK SCOOP Gas Woodford Hz SHG OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.053610189,0.05361018934565,"<$20",8.09642623098603,0,0,20,201.3403327272
"21","ADK SCOOP Gas Woodford Hz SHG OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.456507998,1.45650799785563,"<$20",4.40561950375036,0,0,21,203.0881423248
"22","AKM Arkoma Basin Other Hz OGS AR","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",4.611676643,4.61167664348884,"<$20",13.5782239602216,0,0,22,208.6221542964
"23","AKM Arkoma Basin Other Hz OGS OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.010887,0.010887,"<$20",1.0640949086875,0,0,23,208.6352186964
"24","AKM Arkoma Basin Other Hz OGS OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.132134676,0.132134675950747,"<$20",0.434154485549163,0,0,24,208.7937803076
"25","AKM Arkoma Basin Other OGS AR","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",6.540532827,6.54053282687153,"<$20",22.260935435925,0,0,25,216.6424197
"26","AKM Arkoma Basin Other OGS OK (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.00762025,0.00762025,"<$20",2.48148870595549,0,0,26,216.651564
"27","AKM Arkoma Basin Other OGS OK","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.208907073,0.208907073069603,"<$20",0.730464552619486,0,0,27,216.9022524876
"28","AKM Woodford Hz SHG OK (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.259597076,0.259597076327312,"<$20",8.40423361089629,0,0,28,217.2137689788
"29","AKM Woodford Hz SHG OK","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.647206571,0.647206571305569,"<$20",2.02498684055105,0,0,29,217.990416864
"30","ALT ArkLaTex Basin Other Hz OGS LA (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.608487755,0.608487755189667,"<$20",18.0593078104769,0,0,30,218.72060217
"31","ALT ArkLaTex Basin Other Hz OGS LA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.882596732,0.88259673210666,"<$20",2.8747487561659,0,0,31,219.7797182484
"32","ALT ArkLaTex Basin Other Hz OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",2.755030446,2.755030445747,"<$20",5.21458092535688,0,0,32,223.0857547836
"33","ALT ArkLaTex Basin Other Hz OGS TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",6.316497497,6.31649749739354,"<$20",17.8768230875743,0,0,33,230.66555178
"34","ALT ArkLaTex Basin Other OGS LA (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.025939035,0.0259390350333333,"<$20",51.912732989117,0,0,34,230.696678622
"35","ALT ArkLaTex Basin Other OGS LA","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",19.88230742,19.8823074209518,"<$20",70.5931016901076,0,0,35,254.555447526
"36","ALT ArkLaTex Basin Other OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.239197734,0.239197733818583,"<$20",17.40267396854,0,0,36,254.8424848068
"37","ALT ArkLaTex Basin Other OGS TX","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",39.33959747,39.339597466045,"<$20",126.671881510189,0,0,37,302.0500017708
"38","ALT Cotton Valley FreeLimeRobe Hz TGS TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.075897083,0.0758970833333333,"<$20",2.88380551654003,0,0,38,302.1410782704
"39","ALT Cotton Valley FreeLimeRobe Hz TGS TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",2.519301276,2.5193012756975,"<$20",7.29199166663853,0,0,39,305.1642398016
"40","ALT Cotton Valley LincJack Hz TGS LA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.785214875,0.785214874671874,"<$20",2.27837886504446,0,0,40,306.1064976516
"41","ALT Cotton Valley RuskHarrPanoDesoCaddBoss Hz TGS TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.481597917,0.481597916666667,"<$20",75.404711487796,0,0,41,306.684415152
"42","ALT Cotton Valley RuskHarrPanoDesoCaddBoss Hz TGS TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.894518775,0.894518775088491,"<$20",2.51959036931727,0,0,42,307.757837682
"43","ALT Haynesville Carthage SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.020278583,0.0202785833333333,"<$20",2.03292332985584,0,0,43,307.7821719816
"44","ALT Haynesville Carthage SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.068426683,0.0684266826111592,"<$20",0.251652089675644,0,0,44,307.8642840012
"45","ALT Haynesville Combo SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.010394333,0.0103943333333333,"<$20",2.22013297898474,0,0,45,307.8767572008
"46","ALT Haynesville Combo SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.06527082,0.0652708202458907,"<$20",0.216216701414577,0,0,46,307.9550821848
"47","ALT Haynesville Greenwood-Waskom SHG LA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.046522372,0.0465223720110037,"<$20",0.202149009215933,0,0,47,308.0109090312
"48","APP Appalachian Basin Other Hz OGS KY","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.150318477,1.15031847728159,"<$20",6.29559581529218,0,0,48,309.3912912036
"49","APP Appalachian Basin Other Hz OGS OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.435434234,0.43543423384654,"<$20",1.00308717616809,0,0,49,309.9138122844
"50","APP Appalachian Basin Other Hz OGS PA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.037303989,0.0373039888763725,"<$20",0.125749337385121,0,0,50,309.9585770712
"51","APP Appalachian Basin Other Hz OGS WV","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.065560783,0.0655607825038736,"<$20",0.173942877695508,0,0,51,310.0372500108
"52","APP Appalachian Basin Other OGS KY","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",4.568712712,4.56871271224561,"<$20",27.164289907996,0,0,52,315.5197052652
"53","APP Appalachian Basin Other OGS NY","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.884927115,0.884927114649725,"<$20",3.05224260201354,0,0,53,316.5816178032
"54","APP Appalachian Basin Other OGS OH","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.333615848,0.333615848194003,"<$20",0.918389983655937,0,0,54,316.9819568208
"55","APP Appalachian Basin Other OGS PA (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.023905928,0.0239059276353333,"<$20",0.122358725646464,0,0,55,317.0106439344
"56","APP Appalachian Basin Other OGS PA","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",3.138588216,3.13858821641757,"<$20",9.74373922098089,0,0,56,320.7769497936
"57","APP Appalachian Basin Other OGS TN","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.932923398,0.932923397556251,"<$20",4.71212990227455,0,0,57,321.8964578712
"58","APP Appalachian Basin Other OGS WV (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.028073575,0.0280735752281667,"<$20",0.427228650998141,0,0,58,321.9301461612
"59","APP Marcellus High Plateau Hz SHG PA (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.031025762,0.0310257621470125,"<$20",7.61508212634325,0,0,59,321.9673770756
"60","APP Marcellus High Plateau Hz SHG PA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.969786415,0.969786415309904,"<$20",2.73264386605616,0,0,60,323.1311207736
"61","APP Marcellus Ohio Hz SHG OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.580776308,1.58077630806694,"<$20",4.73838098283554,0,0,61,325.0280523432
"62","APP Marcellus Pittsburgh Area Allegheny Hz SHG PA (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.021863188,0.0218631875,"<$20",3.46722587421552,0,0,62,325.0542881688
"63","APP Marcellus Pittsburgh Area Allegheny Hz SHG PA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.33839804,0.338398040200096,"<$20",0.901935990174073,0,0,63,325.4603658168
"64","APP Marcellus Pittsburgh Area Hz SHG PA (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.467892942,0.467892942497225,"<$20",27.3687392121243,0,0,64,326.0218373472
"65","APP Marcellus Pittsburgh Area Hz SHG PA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",2.255346906,2.25534690579095,"<$20",6.12757443172175,0,0,65,328.7282536344
"66","APP Marcellus Rich Gas Core Hz SHG PA (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",1.508778485,1.50877848466056,"<$20",89.0140643725203,0,0,66,330.5387878164
"67","APP Marcellus Rich Gas Core Hz SHG PA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",4.899259831,4.89925983137643,"<$20",14.6385612887513,0,0,67,336.4178996136
"68","APP Marcellus Rich Gas Core Hz SHG WV (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",16.54102599,16.5410259942686,"<$20",151.007717532097,0,0,68,356.2671308016
"69","APP Marcellus Rich Gas Core Hz SHG WV","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",22.07459562,22.074595622925,"<$20",52.7872806494647,0,0,69,382.7566455456
"70","APP Marcellus Southwest Rich Gas Hz SHG PA (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.071320534,0.0713205339153125,"<$20",3.69809471632223,0,0,70,382.8422301864
"71","APP Marcellus Southwest Rich Gas Hz SHG PA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.633434306,1.63343430562197,"<$20",5.12886829788807,0,0,71,384.8023513536
"72","APP Marcellus Southwest Rich Gas Hz SHG WV","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.182309083,0.182309083199776,"<$20",0.504104436614942,0,0,72,385.0211222532
"73","APP Marcellus WV Rich Gas Hz SHG WV (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",2.713515589,2.71351558946283,"<$20",61.1859613791094,0,0,73,388.27734096
"74","APP Marcellus WV Rich Gas Hz SHG WV","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",10.89586119,10.8958611894093,"<$20",25.6083175074254,0,0,74,401.352374388
"75","APP Upper Devonian Pittsburgh Area Hz SHG PA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.414213086,0.414213085976776,"<$20",1.24765276222507,0,0,75,401.8494300912
"76","APP Utica Condensate CarrHarr Hz SHO OH (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.24857,0.248569999999999,"<$20",35.60373394275,0,0,76,402.1477140912
"77","APP Utica Condensate CarrHarr Hz SHO OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",11.65633934,11.6563393390466,"<$20",31.9623256477356,0,0,77,416.1353212992
"78","APP Utica Condensate Core Hz SHO OH (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",18.51389944,18.5138994425,"<$20",189.776399639751,0,0,78,438.3520006272
"79","APP Utica Condensate Core Hz SHO OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",41.81046099,41.8104609940601,"<$20",104.575121204461,0,0,79,488.5245538152
"80","APP Utica Condensate Frontier Hz SHO PA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.086222313,0.0862223131342573,"<$20",0.234511061171054,0,0,80,488.6280205908
"81","APP Utica Condensate Hz SHO OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.263366078,0.263366077988528,"<$20",0.815463411863948,0,0,81,488.9440598844
"82","APP Utica Lean Gas Core Hz SHG OH (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.06776875,0.06776875,"<$20",3.85470634764476,0,0,82,489.0253823844
"83","APP Utica Lean Gas Core Hz SHG OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.359957508,0.359957508438362,"<$20",1.13188790045194,0,0,83,489.457331394
"84","APP Utica Lean Gas Core Hz SHG WV","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.189383771,0.1893837708158,"<$20",0.37284280145587,0,0,84,489.6845919192
"85","APP Utica Lean Gas Frontier Hz SHG PA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.166588076,0.166588075864872,"<$20",0.484518427901579,0,0,85,489.8844976104
"86","APP Utica Lean Gas Hz SHG OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.10439523,0.104395230100889,"<$20",0.292816211517045,0,0,86,490.0097718864
"87","APP Utica Lean Gas Jefferson Hz SHG OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.163969676,0.163969675724139,"<$20",0.590359970386715,0,0,87,490.2065354976
"88","APP Utica Northern Wet Gas Hz SHG OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.067582045,1.06758204478112,"<$20",3.44095600384383,0,0,88,491.4876339516
"89","APP Utica Southern Wet Gas Hz SHG OH (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.256701375,0.256701375,"<$20",14.9993872875542,0,0,89,491.7956756016
"90","APP Utica Southern Wet Gas Hz SHG OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",5.668488178,5.66848817806239,"<$20",13.3175219568706,0,0,90,498.5978614152
"91","APP Utica Southern Wet Gas MonrBelm Hz SHG OH (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.747026,0.747026,"<$20",18.2351186545133,0,0,91,499.4942926152
"92","APP Utica Southern Wet Gas MonrBelm Hz SHG OH","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.45575144,1.45575144035398,"<$20",3.42935300582804,0,0,92,501.2411943432
"93","BKW Black Warrior Basin Other Hz OGS MS","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.040273297,0.0402732966564039,"<$20",0.123927931127032,0,0,93,501.2895222996
"94","BKW Black Warrior Basin Other OGS AL","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.467991787,0.467991786608221,"<$20",1.64721951079508,0,0,94,501.851112444
"95","BKW Black Warrior Basin Other OGS MS","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.033234527,0.0332345268447651,"<$20",0.11816155114369,0,0,95,501.8909938764
"96","DJU Denver-Julesburg Basin Other Hz OGS CO (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.992192722,0.99219272219625,"<$20",28.5904072596438,0,0,96,503.0816251428
"97","DJU Denver-Julesburg Basin Other Hz OGS CO","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",7.85326303,7.85326302971768,"<$20",21.1934570875904,0,0,97,512.5055407788
"98","DJU Denver-Julesburg Basin Other Hz OGS WY","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.239195452,1.23919545217687,"<$20",3.56162349090848,0,0,98,513.9925753212
"99","DJU Denver-Julesburg Basin Other OGS CO","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",17.42370592,17.4237059229728,"<$20",62.2571001595216,0,0,99,534.9010224252
"100","DJU Denver-Julesburg Basin Other OGS NE","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",4.367869379,4.36786937893376,"<$20",20.6424276813134,0,0,100,540.14246568
"101","DJU Denver-Julesburg Basin Other OGS WY","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.732621823,0.732621823340744,"<$20",2.36953179753821,0,0,101,541.0216118676
"102","DJU Niobrara Northwest Extension Hz SHO CO","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.526992633,0.526992632956549,"<$20",1.70925603336586,0,0,102,541.6540030272
"103","FTW Barnett Denton Wise SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.257038664,0.2570386641835,"<$20",1.07005480309129,0,0,103,541.962449424
"104","FTW Barnett Denton Wise SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.926714566,0.92671456645363,"<$20",3.12924377966972,0,0,104,543.0745069032
"105","FTW Barnett Fringe SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.829365446,0.829365445694454,"<$20",2.89963073810895,0,0,105,544.0697454384
"106","FTW Barnett Johnson Tarrant SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.041439174,0.0414391738224299,"<$20",0.142312468380129,0,0,106,544.1194724472
"107","GFC Eagle Ford Maverick Condensate Webb SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",3.466034643,3.46603464287054,"<$20",401.741789973663,0,0,107,548.2787140188
"108","GFC Eagle Ford Maverick Condensate Webb SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",28.2408074,28.2408073954995,"<$20",84.9910372876432,0,0,108,582.1676828988
"109","GFC Eagle Ford Southeast Gas SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.692889289,0.692889288781199,"<$20",15.1218714828714,0,0,109,582.9991500456
"110","GFC Eagle Ford Southeast Gas SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.19808883,1.19808883014881,"<$20",3.09541152213487,0,0,110,584.4368566416
"111","GFC Eagle Ford Southwest Gas La Salle SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.524336663,0.5243366625,"<$20",59.4137168667113,0,0,111,585.0660606372
"112","GFC Eagle Ford Southwest Gas La Salle SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.683495587,1.68349558733237,"<$20",4.90440625955373,0,0,112,587.0862553416
"113","GFC Eagle Ford Southwest Gas Other SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.052954851,0.0529548512005625,"<$20",2.60169833782039,0,0,113,587.1498011628
"114","GFC Eagle Ford Southwest Gas Other SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",1.268098066,1.26809806578669,"<$20",3.37886042281066,0,0,114,588.671518842
"115","GFC Eagle Ford Southwest Gas Webb SHG TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.024741096,0.02474109590715,"<$20",0.771499808946872,0,0,115,588.7012081572
"116","GFC Eagle Ford Southwest Gas Webb SHG TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.391501382,0.391501382487288,"<$20",1.24058704641596,0,0,116,589.1710098156
"117","GFC Gulf Coast Other Hz OGS LA (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.348319427,0.348319426903307,"<$20",12.9417211332201,0,0,117,589.588993128
"118","GFC Gulf Coast Other Hz OGS LA","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",2.493704286,2.49370428589787,"<$20",8.20082202978212,0,0,118,592.5814382712
"119","GFC Gulf Coast Other Hz OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",13.41253849,13.4125384870129,"<$20",735.351455915018,0,0,119,608.6764844592
"120","GFC Gulf Coast Other Hz OGS TX","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",58.20283014,58.2028301426637,"<$20",157.526760538803,0,0,120,678.5198806272
"121","GFC Gulf Coast Other OGS LA (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",1.212504343,1.21250434260546,"<$20",180.84005288709,0,0,121,679.9748858388
"122","GFC Gulf Coast Other OGS LA","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",58.00489044,58.0048904371475,"<$20",207.687385565583,0,0,122,749.5807543668
"123","GFC Gulf Coast Other OGS TX (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.432498371,0.43249837120435,"<$20",93.9662371932224,0,0,123,750.099752412
"124","GFC Gulf Coast Other OGS TX","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",116.3613015,116.361301498107,"<$20",367.088305071823,0,0,124,889.733314212
"125","GGR Greater Green River Basin Other Hz OGS CO","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.122772401,0.12277240084041,"<$20",0.39794738777502,0,0,125,889.8806410932
"126","GGR Greater Green River Basin Other Hz OGS UT","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",0.087098156,0.0870981563349579,"<$20",0.206982661940621,0,0,126,889.9851588804
"127","GGR Greater Green River Basin Other Hz OGS WY (Future drilling)","US (Lower 48)","North America",2020,"Tight Oil","Probable Development","Non-OPEC",0.204310167,0.204310166666667,"<$20",11.0357435354062,0,0,127,890.2303310808
"128","GGR Greater Green River Basin Other Hz OGS WY","US (Lower 48)","North America",2020,"Tight Oil","Onstream","Non-OPEC",4.523488005,4.52348800540293,"<$20",12.2156486848934,0,0,128,895.6585166868
"129","GGR Greater Green River Basin Other OGS CO","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",2.73236449,2.73236448952836,"<$20",9.88250369812891,0,0,129,898.9373540748
"130","GGR Greater Green River Basin Other OGS UT","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.061710357,0.0617103570431867,"<$20",0.222449809338007,0,0,130,899.0114065032
"131","GGR Greater Green River Basin Other OGS WY (Future drilling)","US (Lower 48)","North America",2020,"Onshore","Probable Development","Non-OPEC",0.164913957,0.164913956946583,"<$20",10.7448209224067,0,0,131,899.2093032516
"132","GGR Greater Green River Basin Other OGS WY","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",26.08659277,26.0865927668651,"<$20",86.543206825759,0,0,132,930.5132145756
"133","HUG Hugoton Basin Other OGS OK","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",0.134554852,0.134554851670509,"<$20",0.48797139852406,0,0,133,930.674680398
"134","MCH Michigan Basin Other OGS MI","US (Lower 48)","North America",2020,"Onshore","Onstream","Non-OPEC",13.06092757,13.0609275657874,"<$20",63.6041925105409,0,0,134,946.347793482
